5.009176333407422,-91708.22101776
5.009176332393208,-91708.22101776804
5.00910592280646,-91708.22157676164
5.008895758973392,-91708.22324525227
5.008545841010255,-91708.22602312427
5.008056112286837,-91708.22991060739
5.0074265515601075,-91708.23490750251
5.006657179691707,-91708.24101306815
5.0057479904963404,-91708.24822649268
5.004698945370601,-91708.25654688993
5.003509983936393,-91708.26597355248
5.002181021626454,-91708.27650602025
5.000711945771291,-91708.28814399023
4.999102656605095,-91708.3008867247
4.9973530672692945,-91708.31473304798
4.995463041082373,-91708.32968202086
4.993432346235139,-91708.34573334668
4.991259619951137,-91708.36289542228
4.988944142603868,-91708.38117127414
4.986485957297178,-91708.40055766919
4.983885067556341,-91708.42105143849
4.981141453348598,-91708.4426493247
4.978255056584883,-91708.46534808914
4.975225781182474,-91708.48914449538
4.972053492993206,-91708.51403529302
4.968738016201726,-91708.54001723035
4.965279131804563,-91708.56708704875
4.96167657526533,-91708.59524148371
4.9579300341975925,-91708.62447726437
4.95403914605817,-91708.65479111316
4.950003495663422,-91708.68617974524
4.945822612698825,-91708.71863986862
4.9414959691748255,-91708.75216818284
4.937022976712386,-91708.78676137999
4.932402983976919,-91708.82241614234
4.9276352737383,-91708.85912914405
4.922719060131296,-91708.89689704948
4.917653486060576,-91708.93571651085
4.912437619371817,-91708.97558417467
4.90707045154951,-91709.01649666816
4.901550892223068,-91709.0584506175
4.895877768990898,-91709.10144262538
4.890049821573927,-91709.14546929083
4.884065700601389,-91709.19052719396
4.8779239634825995,-91709.23661290231
4.871623071297242,-91709.28372296886
4.865161385603984,-91709.33185393116
4.858537165161506,-91709.38100230994
4.851748562621526,-91709.43116460831
4.844793620421489,-91709.48233731619
4.837670269181854,-91709.53451689672
4.830376322110304,-91709.58769980072
4.822909472992424,-91709.64188245613
4.815267292491352,-91709.697061268
4.807447223611243,-91709.75323262595
4.799446580564596,-91709.81039288316
4.791262514083585,-91709.8685383843
4.782891501175886,-91709.92766535473
4.77432933788676,-91709.98776992144
4.765571552178585,-91710.04884816223
4.756613410369666,-91710.11089610658
4.7474499100231276,-91710.17390973226
4.738075772431228,-91710.23788496242
4.728485435184368,-91710.30281766242
4.71867304451281,-91710.36870363784
4.708632450987008,-91710.43553860977
4.698359012882456,-91710.50330632304
4.687847813077657,-91710.57199066017
4.677092232441964,-91710.64158482078
