1,0.030714286,0.016785411,93899.64258
1,0.051428571,0.146466612,38277.07232
1,0.072142857,0.596411293,30282.87061
1,0.092857143,1.676652699,27331.75808
1,0.113571429,3.801053986,26183.80006
1,0.134285714,7.486951135,27540.98655
1,0.155,13.35824993,24444.32045
1,0.175714286,22.14631322,24071.41995
1,0.196428571,34.68534512,23935.36562
1,0.217142857,51.91060511,23933.97762
1,0.237857143,74.87227967,24067.61572
1.47826087,0.051428571,0.028258056,68421.94218
1.47826087,0.072142857,0.117658608,40316.35191
1.47826087,0.092857143,0.336907256,32374.88362
1.47826087,0.113571429,0.77267188,29331.67286
1.47826087,0.134285714,1.53385473,27559.86669
1.47826087,0.155,2.750843986,26313.84066
1.47826087,0.175714286,4.576164922,25355.84928
1.47826087,0.196428571,7.184857801,27538.96981
1.47826087,0.217142857,10.77338573,24716.16187
1.47826087,0.237857143,15.56159963,24046.61564
1.47826087,0.258571429,21.79552241,24137.82805
1.47826087,0.279285714,29.73110428,24125.05149
1.47826087,0.3,39.67932397,24037.63612
1.956521739,0.051428571,0.00882303,133435.5868
1.956521739,0.072142857,0.036102968,60702.56201
1.956521739,0.092857143,0.104655149,41504.78612
1.956521739,0.113571429,0.242788685,34401.06222
1.956521739,0.134285714,0.485953776,30739.0099
1.956521739,0.155,0.876797854,29030.25069
1.956521739,0.175714286,1.465080212,27181.85671
1.956521739,0.196428571,2.307794968,27368.21525
1.956521739,0.217142857,3.469167648,26295.29258
1.956521739,0.237857143,5.020451247,24971.41844
1.956521739,0.258571429,7.041357288,24296.44597
1.956521739,0.279285714,9.617506147,25115.23862
1.956521739,0.3,12.84308068,24623.47337
2.434782609,0.072142857,0.014430827,99562.85677
2.434782609,0.092857143,0.041627657,57141.72132
2.434782609,0.113571429,0.097309439,42489.34929
2.434782609,0.134285714,0.19623795,35849.25217
2.434782609,0.155,0.356295721,32510.46288
2.434782609,0.175714286,0.597967348,30364.73905
2.434782609,0.196428571,0.945309645,28882.30479
2.434782609,0.217142857,1.425107279,27819.51513
2.434782609,0.237857143,2.067117072,26887.23105
2.434782609,0.258571429,2.904414164,25193.70145
2.434782609,0.279285714,3.972682777,25979.95055
2.434782609,0.3,5.311511482,26557.82141
2.913043478,0.072142857,0.006917938,164863.1327
2.913043478,0.092857143,0.019589032,82619.44856
2.913043478,0.113571429,0.045723175,54668.41621
2.913043478,0.134285714,0.092598397,43271.7304
2.913043478,0.155,0.168964385,37227.18806
2.913043478,0.175714286,0.284948353,33619.52644
2.913043478,0.196428571,0.452095107,31031.84798
2.913043478,0.217142857,0.683606761,29596.0879
2.913043478,0.237857143,0.993960084,28283.53739
2.913043478,0.258571429,1.399326357,27395.32246
2.913043478,0.279285714,1.917260146,27306.89852
2.913043478,0.3,2.566912845,26558.99147
3.391304348,0.092857143,0.010418997,119289.9638
3.391304348,0.113571429,0.024078176,73646.91793
3.391304348,0.134285714,0.048802261,53321.4721
3.391304348,0.155,0.089325046,43767.51038
3.391304348,0.175714286,0.151196886,38066.57906
3.391304348,0.196428571,0.240783575,34540.23613
3.391304348,0.217142857,0.365230033,32297.99117
3.391304348,0.237857143,0.532221841,30269.31801
3.391304348,0.258571429,0.750810675,29319.81944
3.391304348,0.279285714,1.030473933,28310.97494
3.391304348,0.3,1.38168341,27641.58307
3.869565217,0.113571429,0.013868677,102307.165
3.869565217,0.134285714,0.027981049,68281.79527
3.869565217,0.155,0.051220031,52444.42416
3.869565217,0.175714286,0.086918311,44046.21818
3.869565217,0.196428571,0.138760732,38969.16595
3.869565217,0.217142857,0.21107891,35308.11087
3.869565217,0.237857143,0.308471971,33180.51849
3.869565217,0.258571429,0.436127284,31423.78293
3.869565217,0.279285714,0.599429515,30793.33258
3.869565217,0.3,0.804935243,29333.51557
4.347826087,0.113571429,0.008590703,135683.3443
4.347826087,0.134285714,0.017153262,88720.19194
4.347826087,0.155,0.031320902,64079.37354
4.347826087,0.175714286,0.053174244,51819.9004
4.347826087,0.196428571,0.085075425,44373.75287
4.347826087,0.217142857,0.129609636,39629.05088
4.347826087,0.237857143,0.189888128,36149.08385
4.347826087,0.258571429,0.2689769,33746.46321
4.347826087,0.279285714,0.370556776,31935.8015
4.347826087,0.3,0.498194871,31158.92341
4.826086957,0.134285714,0.011120826,113700.0542
4.826086957,0.155,0.020202631,80917.07229
4.826086957,0.175714286,0.034235218,61878.49233
4.826086957,0.196428571,0.054783534,51291.70793
4.826086957,0.217142857,0.083619204,44537.91998
4.826086957,0.237857143,0.122716512,39937.18263
4.826086957,0.258571429,0.174081206,36963.07592
4.826086957,0.279285714,0.240177912,34676.5735
4.826086957,0.3,0.323552772,32812.35351
5.304347826,0.134285714,0.007544487,149679.1937
5.304347826,0.155,0.013601812,106115.8512
5.304347826,0.175714286,0.022976653,75680.30177
5.304347826,0.196428571,0.036729798,60438.11384
5.304347826,0.217142857,0.056128774,50833.18505
5.304347826,0.237857143,0.082440159,44768.38575
5.304347826,0.258571429,0.117190548,40565.57838
5.304347826,0.279285714,0.16188124,37549.08444
5.304347826,0.3,0.218352454,35396.93375
5.782608696,0.155,0.009532659,127299.0852
5.782608696,0.175714286,0.016010994,86987.35613
5.782608696,0.196428571,0.025509181,72057.75478
5.782608696,0.217142857,0.038957474,58975.17266
5.782608696,0.237857143,0.057269853,50594.74651
5.782608696,0.258571429,0.081464167,45076.1021
5.782608696,0.279285714,0.112725172,41015.5993
5.782608696,0.3,0.152184889,38192.02027
6.260869565,0.155,0.006905844,164486.1109
6.260869565,0.175714286,0.011508073,111760.876
6.260869565,0.196428571,0.018288625,82160.19314
6.260869565,0.217142857,0.027874955,68598.30406
6.260869565,0.237857143,0.040910257,57716.32822
6.260869565,0.258571429,0.058249426,50249.071
6.260869565,0.279285714,0.08064446,45384.74346
6.260869565,0.3,0.109043637,41431.41561
6.739130435,0.175714286,0.008508464,136785.8355
6.739130435,0.196428571,0.013442946,108191.0553
6.739130435,0.217142857,0.020451849,80624.95694
6.739130435,0.237857143,0.029984316,66745.67534
6.739130435,0.258571429,0.042643178,56874.41174
6.739130435,0.279285714,0.059099419,50081.63284
6.739130435,0.3,0.079945899,45389.06263
7.217391304,0.175714286,0.006435809,177103.9998
7.217391304,0.196428571,0.010130914,122548.8017
7.217391304,0.217142857,0.015321355,91627.88186
7.217391304,0.237857143,0.022450021,77026.89849
7.217391304,0.258571429,0.031930396,63810.67205
7.217391304,0.279285714,0.04418965,56107.08019
7.217391304,0.3,0.059843552,49902.27679
7.695652174,0.196428571,0.007797489,137011.8501
7.695652174,0.217142857,0.011747158,110729.8697
7.695652174,0.237857143,0.01715848,89637.17537
7.695652174,0.258571429,0.024348134,73630.62082
7.695652174,0.279285714,0.033713569,62643.67818
7.695652174,0.3,0.045634011,55107.52715
8.173913043,0.217142857,0.009163523,131118.7636
8.173913043,0.237857143,0.013330454,101746.7114
8.173913043,0.258571429,0.018899278,85204.78755
8.173913043,0.279285714,0.026121361,71036.33214
8.173913043,0.3,0.035351165,61282.70391
8.652173913,0.217142857,0.007255742,168544.1589
8.652173913,0.237857143,0.010538664,118892.3077
8.652173913,0.258571429,0.014905918,92132.56483
8.652173913,0.279285714,0.020569727,80499.44598
8.652173913,0.3,0.027789887,69079.93202
9.130434783,0.237857143,0.008451627,137779.3837
9.130434783,0.258571429,0.011903727,110080.8693
9.130434783,0.279285714,0.016412097,103810.3956
9.130434783,0.3,0.022124183,78001.56986
9.608695652,0.237857143,0.006871448,163954.4711
9.608695652,0.258571429,0.00964114,126924.4878
9.608695652,0.279285714,0.013241639,101598.2915
9.608695652,0.3,0.017853408,79744.0403
10.08695652,0.258571429,0.007905193,134560.5777
10.08695652,0.279285714,0.010829233,116602.263
10.08695652,0.3,0.014555168,100348.0991
10.56521739,0.258571429,0.006537413,171444.7555
10.56521739,0.279285714,0.008947624,133441.8
10.56521739,0.3,0.012008782,110237.1149
11.04347826,0.279285714,0.007452488,154791.3965
11.04347826,0.3,0.009996929,124308.6494
11.52173913,0.3,0.008399181,138849.9107
12,0.3,0.007100754,165870.5664
