0.049999999999999996,182858.0522736659,1322772.2626299418
0.06671819375082268,182858.06574563714,1090271.5623151076
0.0890263475474463,182858.08976545572,904369.4640535977
0.11879354209197206,182858.13242893343,775514.5495687902
0.15851381115277405,182858.20850632025,666656.8663969904
0.21151510329344195,182858.3439510148,549537.5614579783
0.2822381128551428,182858.58499986024,456040.0370417196
0.3766083419467195,182859.0143636842,386313.4264863243
0.5025325665235463,182859.7788121975,341546.99034683686
0.670561302788323,182861.1402393869,296949.0623530714
0.8947727784247084,182863.56494042368,263525.06392489385
1.1939524718780328,182867.88451714633,234039.52320196977
1.593167046960646,182875.58268347714,204937.88865256624
2.1258645543309282,182889.31211645092,198517.58102778092
2.8366768644771443,182949.44161496803,187355.68852609946
3.785159133053246,182988.5076154456,182301.77397792667
5.05077960833485,183038.53276578666,178274.0407773912
6.739577850031782,183196.4548530291,176454.13104386127
8.993049215943463,183446.66272267286,173597.4002365662
12.000000000000002,183879.93057377887,178693.24270243983
